ID,QUESTION_TEXT,HINT,QUESTION_TYPE,CATEGORY,DIFFICULTY,LANGUAGE,ANSWER_OPTION_A,ANSWER_OPTION_B,ANSWER_OPTION_C,ANSWER_OPTION_D,ANSWER_CORRECT,HAS_ORDERED_ANSWERS,ANSWER_EXPLANATION,ANSWER_AUDIO,ANSWER_VIDEO,ANSWER_ACCESSIBLE_URL,ANSWER_ACCESSIBLE_URL_TEXT,ANSWER_SCIENTIFIC_URL,ANSWER_SCIENTIFIC_URL_TEXT,ANSWER_READING_RECOMMENDATION,ANSWER_IMAGE_URL,ANSWER_IMAGE_EXPLANATION,ANSWER_EXTRA_INFO,AUTHOR,VALIDATOR,VALIDATION_STATUS,ADDED,CREATED,UPDATED,TAGS_LIST
943,What percentage of electrical and electronic waste (WEEE) exits the official processing chains and ends up exported to poor countries?,,QCM,2,2,English,~1%,~10%,~30%,~60%,d,True,"60% of WEEE in Europe and the USA exits the legal treatment network. The devices left in the street are hijacked by scrap dealers or traffickers, who recover valuable parts (precious metals ...) at the expense of direct pollution (e.g. : compressors or refrigerators). Sometimes waste reception centers are directly attacked or internally stolen. Resale abroad is then facilitated by legal loopholes (e.g. a car full of devices can pass customs as a simple vehicle), the lack of personnel and the inability to check the working conditions, as well as the pressure from individuals who benefit from this market. The Internet promotes the online negotiation of such waste, which ends up either in China or directly in Africa. The corruption of customs officials in these countries allows the entry of defective devices declared as second-hand, and end up boned by poor populations, without any environmental standards whatsoever.",,,http://www.basel.int/Implementation/TechnicalAssistance/MOOC/tabid/4966/Default.aspx,MOOC,https://innoenergy.learnify.se/l/show.html#E1rl,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-03-15,2021-03-17 00:00:00,2021-03-17 00:00:00,"[228, 229]"
944,Our societies use a significant mass of matter every year. Which of the following statements are true?,,QCM-RM,2,3,English,10 times more sand used than cement,100 times more fresh water than sand,5 times more iron than cement and aluminum,Billions of tons of iron and cement,abd,False,"In billion metric tons used every year, the fresh water exploited amounts 4,000, the sand to 41, the gravel 9, the cement 4. By constrat, the iron consumption is 'only' 3 billion tons, and aluminum 60 million tons.",,,https://www.visualcapitalist.com/all-the-worlds-metals-and-minerals-in-one-visualization/,,https://www.oecd.org/environment/raw-materials-use-to-double-by-2060-with-severe-environmental-consequences.htm,,https://ourworldindata.org/water-use-stress,,,,Max Pinsard,Matthieu Massart,Validée,2021-03-15,2021-03-23 00:00:00,2021-03-23 00:00:00,"[228, 229]"
945,"The total amount of data created by all devices in the world has been multiplied, between 2005 and 2020, by ...",,QCM,2,3,English,x 50,between ×50 and ×500,between ×500 and ×8000,between ×0.5 million and ×8 million,c,True,"The total data created everywhere (industries ...) has increased from 100 million terabytes/year (2005) to 800 billion terabytes /year (2020), i.e. × 8000. Correcting by the increase in the number of Internet users, the ratio is still × 2000. Over these 15 years, the amount of data circulating on the Internet has increased by ""only"" a factor of 100. It should be noted that all the data created is very approximate to evaluate. For example, Statista rather claimed 50 billion TB in 2020. This figure could be multiplied again by 50 over the next 15 years (until 2035).",,,https://blogs.cisco.com/sp/five-things-that-are-bigger-than-the-internet-findings-from-this-years-global-cloud-index,Five things that are bigger than the Internet: Findings from this year’s Global Cloud Index - Cisco Blogs,https://www.statista.com/topics/1464/big-data/,,"https://www.economist.com/special-report/2010/02/27/data-data-everywhere, 
https://blogs.cisco.com/sp/the-history-and-future-of-internet-traffic).",,,,Max Pinsard,Matthieu Massart,Validée,2021-03-15,2021-03-17 00:00:00,2021-03-17 00:00:00,[30]
946,"Extraction and processing of all resources (materials, fuels, food…) contribute to…?",,QCM,7,3,English,"half of anthropogenic GHGs, 90% of water stress and destruction of biodiversity linked to land use","90% of anthropogenic GHGs, 50% of water stress and destruction of biodiversity linked to land use","20% of anthropogenic GHGs, 50% of water stress and destruction of biodiversity linked to land use","half of anthropogenic GHGs, 50% of water stress and 70 % of the destruction of biodiversity linked to land use",a,False,"The rest is due to other economic activities and households (2019 figures). While GHGs are rather balanced between sectors, water stress and the loss of biodiversity linked to land use are due for 94% to the use of biomass (food, etc.)",,,https://www.resourcepanel.org/reports/global-resources-outlook,Global Resources Outlook | Resource Panel,https://www.unep.org/news-and-stories/press-release/un-calls-urgent-rethink-resource-use-skyrockets,,,,UNEP,,Max Pinsard,Matthieu Massart,Validée,2021-03-15,2021-03-16 00:00:00,2021-03-16 00:00:00,"[13, 19, 73]"
947,The main causes of death and disability-adjusted lifetime in rich countries are ...,,QCM,8,2,English,"Neonatal conditions, congenital diseases, heart problems, cancers","Heart problems (junk food, stress ...), respiratory problems (air pollution, drugs ...), lack of physical activity (back pain, neck pain ...), lack of social relationships ( Alzheimer's, depression), diabetes, traffic accidents.","Environmental causes (air pollution, water pollution, chemicals, etc.), road accidents, heart problems (junk food, stress, etc.), respiratory problems (air pollution, drugs, etc.), diabetes","Infectious diseases, homicides, old age, overweight, cancer.",b,False,"The causes are not always well identified, but the WHO notes that in rich countries, mortality is due to heart problems, respiratory problems, dementia (Alzheimer's, etc.), diabetes mellitus, road accidents and cancer. The causes of life with disabilities (DALY) are the same, adding back pain and neck pain, drug use and depression. Switching to a low-tech lifestyle makes it possible to limit these causes by eliminating junk food and drugs (including cigarettes), by doing more physical and convivial activity, by eliminating the hegemony of fast cars and vehicles, by reducing air pollution etc.",,,https://www.who.int/en/news-room/fact-sheets/detail/the-top-10-causes-of-death,The top 10 causes of death,https://www.who.int/data/gho/data/themes/mortality-and-global-health-estimates/global-health-estimates-leading-causes-of-dalys,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-03-15,2021-03-16 00:00:00,2021-03-16 00:00:00,[234]
948,"L'extraction et la transformation des ressources (matériaux, combustibles, aliments…) sont responsables de ... ?",Perte de biodiv liée à l'utilisation des terres,QCM,7,4,Français,90% du stress hydrique et de la destruction de biodiversité liée aux terres,50% du stress hydrique et de la destruction de biodiversité liée aux terres,30% du stress hydrique et de la destruction de biodiversité liée aux terres,10% du stress hydrique et de la destruction de biodiversité liée aux terres,a,True,"Le reste est dû aux autres activités économiques et aux ménages (chiffres de 2019). Le stress hydrique et la perte de biodiversité (liée à l'utilisation des terres) sont en particulier largement dus à l'usage de la biomasse (aliments ..., en vert sur le graphique). Enfin, cette extraction des ressources c'est aussi la moitié des GES anthropiques ! ",,,https://www.unenvironment.org/fr/actualites-et-recits/communique-de-presse/lonu-appelle-reconsiderer-de-toute-urgence-lutilisation,,https://www.resourcepanel.org/reports/global-resources-outlook,,,,Source : PNUE,,Max Pinsard,Matthieu Massart,Validée,2021-03-16,2021-03-17 00:00:00,2021-03-17 00:00:00,"[13, 49]"
949,"Before electric cranes, there used be cranes driven by human power alone. The most powerful of them multiplied the force exerted by the operators by a factor…?",,QCM,2,2,English,×6,×60,×600,×6000,c,True,"At Keyham in the UK, a 60 ton crane gave an advantage of 1: 600 (and could lift 5 times its weight). Two men alone could handle the crane with 60 tons hanging at the end of the jib! Nowadays, we use electric machines instead and go to the gym to stay fit!",,,https://solar.lowtechmagazine.com/2010/03/history-of-human-powered-cranes.html,The Sky is the Limit: Human-Powered Cranes and Lifting Devices | LOW←TECH MAGAZINE,https://archive.org/details/usefulinformati09fairgoog/page/n207/mode/2up,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-16 00:00:00,2021-04-16 00:00:00,[255]
950,The autonomy of current electric cars (Nissan Leaf or Mitsubishi i-MiEV) can be compared to the one of...,,QCM,2,3,English,Before 1900,1900-1920,1950-1960,They now have a much better autonomy than cars from the early / mid-twentieth century.,b,True,"Nowadays electric vehicules (EVs) are heavier (the Fritchle of 1908 weighed 950kg), and 10 times more powerful (100 HP compared to 10 HP for the 1908 Fritchle). As the energy consumption increases with the square of peed, a clamping at 40km/h (25 mph) allowed a comfortable autonomy, of 144km (89 mi) for the Fritchle 1908, with a rather primitive battery!",,,https://solar.lowtechmagazine.com/2010/05/the-status-quo-of-electric-cars-better-batteries-same-range.html,"The Status Quo of Electric Cars: Better Batteries, Same Range | LOW←TECH MAGAZINE",http://cnum.cnam.fr/CGI/fpage.cgi?BSPI.154/186/100/420/0/0,,,,Chassis of an electric car,,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-19 00:00:00,2021-04-19 00:00:00,[60]
951,Do wood engines exist for cars? Choose the correct statements.,,QCM-RM,2,2,English,"Yes, it did exist on a large scale: 500,000 cars in WWII - pretty much all non-military vehicles. This was the main replacement for gasoline.","A passion for DIY people, only a few successful prototypes",Thousands are still in use today,A wood engine produces less air pollution than gasoline cars,ad,False,"Cars with a poor aerodynamics, and a large tank at the rear, which had therefore lots of downsides: a much larger engine, a power much more limited , 10 minutes of pre-heating, production of carbon monoxide… But during fuel shortages, this ingenious device has been widely used, providing a simple solution that pollutes less than a gasoline car. It can be an inspiration for a future way down with less energy supply...",,,https://solar.lowtechmagazine.com/2010/01/wood-gas-cars.html,Wood Gas Vehicles: Firewood in the Fuel Tank | LOW←TECH MAGAZINE,https://translate.google.com/translate?hl=&sl=fi&tl=en&u=https%3A%2F%2Fwww.ekoautoilijat.fi%2Ftekstit%2Fhistoriaa.htm&sandbox=1,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-25 00:00:00,2021-04-25 00:00:00,[35]
952,Cable-towed boats were in use  during the 19th century. Which of the following statements are true?,,QCM-RM,5,3,English,The power required to tow them was 4 times smaller than with an on-board propeller,Their engines used 10 times less energy than a (petrol) truck to cover a given distance,They caused much less noise pollution than a propeller,Their average speed was below 7 km/h (4.3 mph),abcd,False,"Some of these ""trolley boats"" are still in use in the world. Elsewhere, their limited speed has made them obsolete. However, they are an energy-efficient alternative to link two nearby shores, for instance. Another advantage of this technique is that the cable can apply a mechanical force so that the barge is less deflected by the river current, thereby saving even more fuel.",,,https://solar.lowtechmagazine.com/2009/12/trolley-canal-boats.html,Trolley Canal Boats | LOW←TECH MAGAZINE,http://cnum.cnam.fr/CGI/fpage.cgi?ECCMC6.62/44/100/941/927/941,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-24 00:00:00,2021-04-24 00:00:00,"[254, 255]"
953,"Between 1900 and 1910, a giant sailing freighter was in service in Germany. Compared to a current oil-fired freighter, it was on average ...",,QCM,5,2,English,10 times slower,half as fast,as fast,twice as fast,c,True,"This impressive freighter, the Preussen, was moving at an average speed of 10 knots, i.e as fast as a current oil-fired freighter that consume 100 tonnes of fuel oil per day. It unfortunately sank afer colliding with another ship.
The cumulative GHG emissions of marine freight are equivalent to those of tens of millions of cars. If not all sea lanes are suitable because of the dominant wind direction, the potential to switch back to sailing freighters looks significant.",,,https://solar.lowtechmagazine.com/2009/04/cargo-ships-then-and-now.html,"Cargo Ships, Then and Now | LOW←TECH MAGAZINE",http://www.bruzelius.info/Nautica/Ships/Fivemast_ships/Preussen%281902%29.html,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-23 00:00:00,2021-04-23 00:00:00,[33]
954,"In the 17th century, peat used to be a major source of fossil fuel for European economies: per capita, it was as large as the electricity consumption of an average household today. It is considered by IPCC a renewable fuel. But how long does it take for a 3-meter deep layer of peat to recover its original depth?",,QCM,7,3,English,3 years,30 years,300 years,"3,000 years",d,True,"It takes 3,000 years for a 3-meter peat layer to return to its original thickness. Not quite renewable on the scale of human societies! 17 GJ / person / year was consumed in the Netherlands in the 17th century, i.e. as much as an annual houshold electricity bill in France. Prior to the industrial revolution, multiple fossil fuels were used in Europe, such as charcoal.
However, it would not be desirable to resume peat exploitation. Peatlands are valuable shelters of biodiversity and store more carbon globally than forests... A technique can be old but not low-tech!",,,https://solar.lowtechmagazine.com/2011/09/peat-and-coal-fossil-fuels-in-pre-industrial-times.html,Medieval Smokestacks: Fossil Fuels in Pre-industrial Times | LOW←TECH MAGAZINE,,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-22 00:00:00,2021-04-22 00:00:00,[256]
955,"70 years before the electric bulb, electric arcs were used to light up the streets at the beginning of the 19th century. Their luminance was in the range of…?",,QCM,2,3,English,a LED (a few mW),1 standard lightbulb of 100W,5 lightbulbs of 100W,20 lightbulbs of 100W,d,False,"This invention produced a tremendous brilliance, equivalent to 20 lightbulbs of 100W! These lamps were even more energy efficient than incandescent bulbs nowadays, and can compete with fluorescent bulbs, even if they are only intended to illuminate outside (they must be placed in height, to avoid electric shocks). Very popular for urban lighting at the end of the 19th century, they even contributed to light pollution! An interesting inspiration to avoid the multiplication of individual bulbs and their cost in materials ...",,,https://www.lowtechmagazine.com/2009/01/moonlight-towers-light-pollution-in-the-1800s.html,Moonlight towers: light pollution in the 1800s - LOW-TECH MAGAZINE,https://en.wikipedia.org/wiki/Moonlight_tower,,,,"New-Orleans, 1883",,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-21 00:00:00,2021-04-21 00:00:00,[255]
956,Can a wind turbine be used to produce heat?,,QCM-RM,5,2,English,"Not really, except by using an electric baseboard, which is quite inefficient","Yes, by friction of the spinning blades",Yes with the possibility of heating the water from a tank contained in the support of the wind turbine itself,"Yes, but with a very low energy yield",bc,False,"During the peak oil in the 1970s, Denmark notably developed these ingenious heating systems: small local wind turbines met the energy needs, in a region known for its strong winds. The ""LO-FA"", containing a water tank, was even 12m in diameter! Advantageously is does not depend on power production fluctuations (due to wind change), unlike the production of electricity that requires a certain quality of the signal produced, It is easily stored (in isolated water tanks, or other), with an energy conversion efficiency close to 90%! However, the transport of this energy form is difficult.",,,https://solar.lowtechmagazine.com/2020/12/heat-your-house-with-a-water-brake-windmill.html,,https://www.sciencedirect.com/science/article/pii/S0960148115003079,,,,,,Max Pinsard,Matthieu Massart,Validée,2021-04-16,2021-04-20 00:00:00,2021-04-20 00:00:00,[]
